Name,display_name,genre,title,ruler,date,provenience,line_count,word_count,Personal_Names,aproximate_breaks,number_of_dates,number_of_eponyms,places_of_dates_in_text,Break_ratio,Fragmentary,Line_ratio,Word_ratio,Relative_Path
X190174,SAA 19 174,Administrative Letter,Arabs Attack a Column of Booty,Sargon II,721-705,Nimrud,42,133,3,57,0,0,,0.05263157894736842,2.3333333333333335,0.07142857142857142,0.022556390977443608,jsons_unzipped/saao/saa19/corpusjson/X190174.json
X190189,SAA 19 189,Administrative Letter,The Troops of Mazamua,Sargon II,721-705,Nimrud,31,133,1,12,0,0,,0.08333333333333333,11.083333333333334,0.03225806451612903,0.007518796992481203,jsons_unzipped/saao/saa19/corpusjson/X190189.json
X190190,SAA 19 190,Administrative Letter,"Sending Horses to Calah, Snow Blocking the Roads",Sargon II,721-705,Nimrud,36,126,2,35,3,0,"['o 6', 'o 11', 'r 1']",0.05714285714285714,3.6,0.05555555555555555,0.015873015873015872,jsons_unzipped/saao/saa19/corpusjson/X190190.json
X190191,SAA 19 191,Administrative Letter,Receiving Tribute Horses; Constructing Kar-Šarruken,Sargon II,721-705,Nimrud,42,291,3,142,0,0,,0.02112676056338028,2.0492957746478875,0.07142857142857142,0.010309278350515464,jsons_unzipped/saao/saa19/corpusjson/X190191.json
P224589,SAA 20 055,Royal Ritual,Record of Events at Ešarra on 20-x-714,uncertain,7th century,Nimrud,51,445,17,153,2,2,"['o 2', 'o 6', ""r 22'"", ""r 22'""]",0.1111111111111111,2.9084967320261437,0.3333333333333333,0.038202247191011236,jsons_unzipped/saao/saa20/corpusjson/P224589.json
P282261,SAA 20 053,Royal Ritual,Text Similar to No. 52,uncertain,7th century,Ashur,122,873,0,444,22,0,"[""o i 16'"", ""r vi 18'"", ""r vi 18'"", ""r vi 19'"", ""r vi 19'"", ""r vi 20'"", ""r vi 20'"", ""r vi 22'"", ""r vi 22'"", ""r vi 22'"", ""r vi 23'"", ""r vi 23'"", ""r vi 25'"", ""r vi 25'"", ""r vi 25'"", ""r vi 26'"", ""r vi 26'"", ""r vi 26'"", ""r vi 28'"", ""r vi 28'"", ""r vi 28'"", -1]",0.0,1.9662162162162162,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P282261.json
P282526,SAA 20 005,Royal Ritual,Rituals on Shebat 23,uncertain,7th century,Nineveh,20,172,0,90,0,0,,0.0,1.9111111111111112,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P282526.json
P282529,SAA 20 006,Royal Ritual,Rituals on [Shebat 23?],uncertain,7th century,Nineveh,25,216,0,155,0,0,,0.0,1.3935483870967742,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P282529.json
P282609,SAA 20 007,Royal Ritual,Royal Coronation Ritual,uncertain,9th-7th century,Ashur,127,1088,0,343,0,0,,0.0,3.17201166180758,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P282609.json
P282610,SAA 20 029,Royal Ritual,Initiation into the Secrets of Ištar of Heaven,uncertain,7th century,Ashur,26,188,0,35,0,0,,0.0,5.371428571428571,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P282610.json
P285525,SAA 20 054,Royal Ritual,Fragment of a Text Similar to No. 52,uncertain,7th century,Ashur,31,93,0,18,0,0,,0.0,5.166666666666667,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P285525.json
P285533,SAA 20 041,Royal Ritual,Duplicate of No. 40,Ashurbanipal,668-ca. 631,Ashur,14,43,0,26,0,0,,0.0,1.6538461538461537,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P285533.json
P285559,SAA 20 043,Royal Ritual,Duplicate of No. 42,Aššur-etel-ilani,ca. 630-627,Ashur,9,45,0,18,0,0,,0.0,2.5,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P285559.json
P313745,SAA 20 036,Royal Ritual,Fragment Relating to Rituals in Assur,uncertain,7th century,Nineveh,20,134,0,115,0,0,,0.0,1.1652173913043478,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P313745.json
P314350,SAA 20 023,Royal Ritual,Fragment of a Ritual,uncertain,7th century,Nineveh,7,32,0,19,0,0,,0.0,1.6842105263157894,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P314350.json
P314389,SAA 20 035,Royal Ritual,Fragment of a Ritual Mentioning the Dais of Destinies,uncertain,7th century,Nineveh,25,177,0,143,0,0,,0.0,1.2377622377622377,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P314389.json
P336139,SAA 20 009,Royal Ritual,"Report on Rituals Performed by Assurbanipal in Shebat-Adar, 650",Ashurbanipal,668-ca. 631,Ashur,163,950,1,418,2,1,"['o i 2', 'o i 2', 'o i 4']",0.0023923444976076554,2.272727272727273,0.006134969325153374,0.0010526315789473684,jsons_unzipped/saao/saa20/corpusjson/P336139.json
P336140,SAA 20 052,Royal Ritual,Cultic Reforms and Religious Practices at Assur,uncertain,7th century,Nineveh,324,2001,2,501,33,1,"[""r i 23'"", ""r i 44'"", ""r ii 2'"", ""r ii 2'"", ""r ii 3'"", ""r ii 3'"", ""r ii 3'"", ""r ii 5'"", ""r ii 5'"", ""r ii 6'"", ""r ii 6'"", ""r ii 6'"", ""r ii 6a'"", ""r ii 8'"", ""r ii 8'"", ""r ii 9'"", ""r ii 9'"", ""r ii 9'"", ""r ii 11'"", ""r ii 11'"", ""r ii 12'"", ""r ii 12'"", ""r ii 12'"", ""r ii 14'"", ""r ii 15'"", ""r ii 16'"", ""r ii 17'"", ""r ii 19'"", ""r ii 20'"", ""r ii 45'"", ""r ii 45'"", ""r iv 50'"", ""r iv 50'"", ""r v 39'""]",0.003992015968063872,3.9940119760479043,0.006172839506172839,0.0009995002498750624,jsons_unzipped/saao/saa20/corpusjson/P336140.json
P336141,SAA 20 003,Royal Ritual,Rituals on Shebat 23-25,uncertain,9th-7th century,Ashur,25,172,0,35,0,0,,0.0,4.914285714285715,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P336141.json
P336142,SAA 20 020,Royal Ritual,Fragment of a Ritual for Ištar,uncertain,7th century,Ashur,24,281,0,182,0,0,,0.0,1.543956043956044,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P336142.json
P336160,SAA 20 045,Royal Ritual,Takultu for Sin-šarru-iškun(?),Sîn-šarru-iškun,ca. 626-612,Dur-Šarrukin,18,37,0,9,0,0,,0.0,4.111111111111111,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P336160.json
P336229,SAA 20 032,Royal Ritual,Ritual for the Daughter-of-River,uncertain,7th century,Ashur,62,417,0,105,0,0,,0.0,3.9714285714285715,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P336229.json
P336231,SAA 20 019,Royal Ritual,Rituals for Ninitu and Kulittu,uncertain,7th century,Ashur,118,432,0,116,0,0,,0.0,3.7241379310344827,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P336231.json
P336232,SAA 20 042,Royal Ritual,Takultu for Aššur-etel-ilani,Aššur-etel-ilani,ca. 630-627,Ashur,170,840,0,404,0,0,,0.0,2.0792079207920793,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P336232.json
P336233,SAA 20 015,Royal Ritual,"Rituals in the Akitu House on Nisan 7-8, and Temple Service Rites",uncertain,7th century,Ashur,169,759,5,306,1,0,"[""o i 55'""]",0.016339869281045753,2.480392156862745,0.029585798816568046,0.006587615283267457,jsons_unzipped/saao/saa20/corpusjson/P336233.json
P336235,SAA 20 044,Royal Ritual,Duplicate of No. 42,Aššur-etel-ilani,ca. 630-627,Ashur,10,37,0,10,0,0,,0.0,3.7,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P336235.json
P336307,SAA 20 001,Royal Ritual,Rituals on Shebat 18-22,uncertain,9th-7th century,Ashur,65,545,0,235,0,0,,0.0,2.3191489361702127,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P336307.json
P336308,SAA 20 011,Royal Ritual,Report on Rituals Performed on Adar 8,Ashurbanipal,668-ca. 631,Ashur,42,272,0,85,0,0,,0.0,3.2,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P336308.json
P336309,SAA 20 010,Royal Ritual,Report on Rituals Performed on Shebat 17-21,Ashurbanipal,668-ca. 631,Ashur,27,181,0,39,0,0,,0.0,4.641025641025641,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P336309.json
P336311,SAA 20 037,Royal Ritual,Temple Service Rites for All Assyria,uncertain,7th century,Ashur,57,449,1,52,0,0,,0.019230769230769232,8.634615384615385,0.017543859649122806,0.0022271714922048997,jsons_unzipped/saao/saa20/corpusjson/P336311.json
P336312,SAA 20 021,Royal Ritual,Ritual for the Lady-of-the-Mountain,uncertain,7th century,Ashur,41,336,0,209,0,0,,0.0,1.6076555023923444,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P336312.json
P336314,SAA 20 017,Royal Ritual,Rituals in the House of the Assyrian Ištar,uncertain,7th century,Ashur,47,310,4,149,1,0,['o 1'],0.026845637583892617,2.0805369127516777,0.0851063829787234,0.012903225806451613,jsons_unzipped/saao/saa20/corpusjson/P336314.json
P336315,SAA 20 030,Royal Ritual,The Banquet of Gula,uncertain,7th century,Ashur,63,884,0,605,0,0,,0.0,1.4611570247933885,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P336315.json
P336320,SAA 20 050,Royal Ritual,Duties of Priests of the Aššur Temple,uncertain,7th century,Ashur,86,353,0,146,0,0,,0.0,2.4178082191780823,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P336320.json
P336321,SAA 20 051,Royal Ritual,Royal Decrees Concerning the Clergy of Ešarra,uncertain,7th century,Ashur,71,286,1,142,0,0,,0.007042253521126761,2.0140845070422535,0.014084507042253521,0.0034965034965034965,jsons_unzipped/saao/saa20/corpusjson/P336321.json
P336792,SAA 20 014,Royal Ritual,Text Similar to No. 13,uncertain,7th century,Nineveh,7,83,0,55,0,0,,0.0,1.509090909090909,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P336792.json
P338406,SAA 20 038,Royal Ritual,Takultu for Sennacherib and Temple Service for Nineveh,Sennacherib,704-681,Huzirina,339,789,0,216,0,0,,0.0,3.6527777777777777,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P338406.json
P338689,SAA 20 039,Royal Ritual,Takultu for Esarhaddon(?),Esarhaddon,680-669,Huzirina,11,81,0,63,0,0,,0.0,1.2857142857142858,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P338689.json
P357085,SAA 20 012,Royal Ritual,Calendar of Psalms and Lamentations in the Aššur Temple,uncertain,7th century,Nineveh,68,623,0,246,4,0,"[""o 27'"", 'r 8', 'r 19', 'r 27']",0.0,2.532520325203252,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P357085.json
P357092,SAA 20 013,Royal Ritual,Lamentations to Aššur on Account of Enemy Attack,uncertain,7th century,Nineveh,29,296,0,119,0,0,,0.0,2.4873949579831933,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P357092.json
P393776,SAA 20 034,Royal Ritual,Burial of a Queen,uncertain,7th century,Nineveh,53,258,0,8,0,0,,0.0,32.25,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P393776.json
P393809,SAA 20 040,Royal Ritual,Takultu for Assurbanipal,Ashurbanipal,668-ca. 631,Nineveh,474,1000,1,74,0,0,,0.013513513513513514,13.513513513513514,0.002109704641350211,0.001,jsons_unzipped/saao/saa20/corpusjson/P393809.json
P393911,SAA 20 022,Royal Ritual,Bath of Šarrat-nipha,uncertain,7th century,Nineveh,22,37,0,4,0,0,,0.0,9.25,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P393911.json
P395027,SAA 20 016,Royal Ritual,Rituals in the Equ House,uncertain,7th century,Nineveh,67,410,0,129,0,0,,0.0,3.1782945736434107,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P395027.json
P397118,SAA 20 025,Royal Ritual,Ritual of Tukulti-Ninurta for the Lady-of-the-River,uncertain,7th century,Nineveh,76,1474,0,1041,0,0,,0.0,1.4159462055715657,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P397118.json
P397607,SAA 20 031,Royal Ritual,The Banquet of [DN],uncertain,7th century,Nineveh,47,322,0,79,0,0,,0.0,4.075949367088608,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P397607.json
P397725,SAA 20 033,Royal Ritual,Protocol for the Royal Dinner,uncertain,7th century,Nineveh,83,580,0,201,0,0,,0.0,2.8855721393034828,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P397725.json
P398228,SAA 20 002,Royal Ritual,Rituals on Shebat 18-22,uncertain,9th-7th century,Nineveh,89,760,0,517,0,0,,0.0,1.4700193423597678,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P398228.json
P398398,SAA 20 018,Royal Ritual,Victory and Lion-Hunt Ritual,uncertain,7th century,Nineveh,65,400,2,190,0,0,,0.010526315789473684,2.1052631578947367,0.03076923076923077,0.005,jsons_unzipped/saao/saa20/corpusjson/P398398.json
P398399,SAA 20 046,Royal Ritual,Fragment of a Takultu Text,uncertain,7th century,Nineveh,34,95,0,37,0,0,,0.0,2.5675675675675675,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P398399.json
P424987,SAA 20 047,Royal Ritual,Fragment of a Takultu Text,uncertain,7th century,Nineveh,18,62,0,28,0,0,,0.0,2.2142857142857144,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P424987.json
P425166,SAA 20 028,Royal Ritual,Fragment of a Ritual for Singer,uncertain,7th century,Nineveh,20,407,0,369,0,0,,0.0,1.102981029810298,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P425166.json
P426302,SAA 20 004,Royal Ritual,Rituals on [Shebat 22?],uncertain,7th century,Nineveh,7,66,0,47,0,0,,0.0,1.4042553191489362,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P426302.json
P426369,SAA 20 026,Royal Ritual,Ritual of Tukulti-Ninurta for Sîn,uncertain,7th century,Nineveh,83,1606,0,1114,0,0,,0.0,1.4416517055655296,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P426369.json
P451849,SAA 20 024,Royal Ritual,Ritual of Tukulti-Ninurta for the Lady-of-the-Mountain,uncertain,7th century,Nineveh,55,995,0,590,0,0,,0.0,1.6864406779661016,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P451849.json
P452137,SAA 20 027,Royal Ritual,Ritual of Tukulti-Ninurta for Nusku,uncertain,7th century,Nineveh,79,1595,0,1138,0,0,,0.0,1.4015817223198594,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P452137.json
P452887,SAA 20 008,Royal Ritual,Brazier Offerings to Aššur,uncertain,7th century,Nineveh,14,125,0,84,0,0,,0.0,1.4880952380952381,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/P452887.json
Q004802,SAA 20 049,Royal Ritual,"The Gods, Shrines and Holy Palaces of Assur",uncertain,7th century,Ashur,205,852,2,37,0,0,,0.05405405405405406,23.027027027027028,0.00975609756097561,0.002347417840375587,jsons_unzipped/saao/saa20/corpusjson/Q004802.json
X200001,SAA 20 048,Royal Ritual,Fragment of a Takultu(?) Text,uncertain,7th century,Huzirina,23,112,0,82,0,0,,0.0,1.3658536585365855,0.0,0.0,jsons_unzipped/saao/saa20/corpusjson/X200001.json
P236874,SAA 21 046,Administrative Letter,Mušezib-Marduk Rushed to his Mission,Assurbanipal,650-648 or after the revolt,Nineveh,14,28,2,0,0,0,,0.0,0.0,0.14285714285714285,0.07142857142857142,jsons_unzipped/saao/saa21/corpusjson/P236874.json
P236876,SAA 21 062,Administrative Letter,My Forces Will Be There in a Month,Assurbanipal,,Nineveh,14,100,0,62,0,0,,0.0,1.6129032258064515,0.0,0.0,jsons_unzipped/saao/saa21/corpusjson/P236876.json
P236923,SAA 21 113,Administrative Letter,Let Me Enjoy What the Legate of Raši enjoys!,Assurbanipal,,Nineveh,55,398,1,299,0,0,,0.0033444816053511705,1.3311036789297659,0.01818181818181818,0.002512562814070352,jsons_unzipped/saao/saa21/corpusjson/P236923.json
P236935,SAA 21 089,Administrative Letter,(no title),Assurbanipal,,Nineveh,14,65,2,42,0,0,,0.047619047619047616,1.5476190476190477,0.14285714285714285,0.03076923076923077,jsons_unzipped/saao/saa21/corpusjson/P236935.json
P236951,SAA 21 108,Administrative Letter,Bit-Amukani May Become Malevolent,Assurbanipal,,Nineveh,19,210,2,172,0,0,,0.011627906976744186,1.2209302325581395,0.10526315789473684,0.009523809523809525,jsons_unzipped/saao/saa21/corpusjson/P236951.json
P236959,SAA 21 012,Administrative Letter,I Raised You and Rescued You,Assurbanipal,,Nineveh,9,120,0,101,0,0,,0.0,1.188118811881188,0.0,0.0,jsons_unzipped/saao/saa21/corpusjson/P236959.json
P236974,SAA 21 021,Administrative Letter,This Cripple is Trying to Get Out of the City,Assurbanipal,650-648,Nineveh,46,217,1,97,1,0,['o 13'],0.010309278350515464,2.2371134020618557,0.021739130434782608,0.004608294930875576,jsons_unzipped/saao/saa21/corpusjson/P236974.json
P237020,SAA 21 090,Administrative Letter,My Protégés Are Exempt,Assurbanipal,,Nineveh,26,198,2,165,0,0,,0.012121212121212121,1.2,0.07692307692307693,0.010101010101010102,jsons_unzipped/saao/saa21/corpusjson/P237020.json
P237040,SAA 21 105,Administrative Letter,The King Has Consolidated our Privileged Status,Assurbanipal,,Nineveh,7,77,0,63,0,0,,0.0,1.2222222222222223,0.0,0.0,jsons_unzipped/saao/saa21/corpusjson/P237040.json
P237044,SAA 21 035,Administrative Letter,Barley and Wheat from Patibira!,Assurbanipal,,Nineveh,19,167,1,142,0,0,,0.007042253521126761,1.176056338028169,0.05263157894736842,0.005988023952095809,jsons_unzipped/saao/saa21/corpusjson/P237044.json
P237045,SAA 21 031,Administrative Letter,(no title),Assurbanipal,,Nineveh,9,28,1,10,0,0,,0.1,2.8,0.1111111111111111,0.03571428571428571,jsons_unzipped/saao/saa21/corpusjson/P237045.json
P237105,SAA 21 051,Administrative Letter,Response to No. 112,Assurbanipal,653,Nineveh,31,78,1,0,0,0,,0.0,0.0,0.03225806451612903,0.01282051282051282,jsons_unzipped/saao/saa21/corpusjson/P237105.json
P237175,SAA 21 027,Administrative Letter,Write as Follows to Bel-usallim (650-ii-25),Assurbanipal,650-II-25,Nineveh,33,114,6,0,1,1,"['r 17', -1]",0.0,0.0,0.18181818181818182,0.05263157894736842,jsons_unzipped/saao/saa21/corpusjson/P237175.json
P237176,SAA 21 047,Administrative Letter,"Don't Fear the Desert, Send me Bdellium!",Assurbanipal,650-648 or after the revolt,Nineveh,21,39,1,0,0,0,,0.0,0.0,0.047619047619047616,0.02564102564102564,jsons_unzipped/saao/saa21/corpusjson/P237176.json
P237200,SAA 21 091,Administrative Letter,(no title),Assurbanipal,,Nineveh,11,60,0,36,0,0,,0.0,1.6666666666666667,0.0,0.0,jsons_unzipped/saao/saa21/corpusjson/P237200.json
P237225,SAA 21 049,Administrative Letter,You Didn't Listen to my Advice,Assurbanipal,652-648,Nineveh,38,534,8,413,0,0,,0.01937046004842615,1.2929782082324455,0.21052631578947367,0.0149812734082397,jsons_unzipped/saao/saa21/corpusjson/P237225.json
P237239,SAA 21 033,Administrative Letter,Turning Weeping into Joy,Assurbanipal,646*-II-24,Nineveh,29,110,2,43,2,1,"['o 6', ""r 10'"", -1]",0.046511627906976744,2.558139534883721,0.06896551724137931,0.01818181818181818,jsons_unzipped/saao/saa21/corpusjson/P237239.json
P237243,SAA 21 048,Administrative Letter,Taking Action on Kiṣir-Aššur and the Puqudu,Assurbanipal,650-648,Nineveh,25,53,2,9,0,0,,0.2222222222222222,5.888888888888889,0.08,0.03773584905660377,jsons_unzipped/saao/saa21/corpusjson/P237243.json
P237246,SAA 21 124,Administrative Letter,Let Your Army Come and Take the Lapis Lazuli,Assurbanipal,,Nineveh,34,138,1,23,0,0,,0.043478260869565216,6.0,0.029411764705882353,0.007246376811594203,jsons_unzipped/saao/saa21/corpusjson/P237246.json
P237248,SAA 21 110,Administrative Letter,Bel-iqbi and the Gambuleans Appeal to the King,Assurbanipal,,Nineveh,37,193,1,56,0,0,,0.017857142857142856,3.4464285714285716,0.02702702702702703,0.0051813471502590676,jsons_unzipped/saao/saa21/corpusjson/P237248.json
P237262,SAA 21 156,Administrative Letter,Letter of the Palace Overseer to His Sons,Assurbanipal,,Nineveh,18,37,1,12,0,0,,0.08333333333333333,3.0833333333333335,0.05555555555555555,0.02702702702702703,jsons_unzipped/saao/saa21/corpusjson/P237262.json
P237273,SAA 21 036,Administrative Letter,You are Making an Unworthy Name for Yourselves,Assurbanipal,,Nineveh,15,95,0,47,0,0,,0.0,2.021276595744681,0.0,0.0,jsons_unzipped/saao/saa21/corpusjson/P237273.json
P237283,SAA 21 006,Administrative Letter,Offerings for Babylon,Assurbanipal,647-646,Nineveh,21,76,0,37,0,0,,0.0,2.054054054054054,0.0,0.0,jsons_unzipped/saao/saa21/corpusjson/P237283.json
P237330,SAA 21 060,Administrative Letter,A Letter to Indabibi (649),Assurbanipal,649,Nineveh,10,53,1,26,1,1,"[""r 1'"", -1]",0.038461538461538464,2.0384615384615383,0.1,0.018867924528301886,jsons_unzipped/saao/saa21/corpusjson/P237330.json
P237420,SAA 21 161,Administrative Letter,(no title),Assurbanipal,,Nineveh,14,70,2,46,0,0,,0.043478260869565216,1.5217391304347827,0.14285714285714285,0.02857142857142857,jsons_unzipped/saao/saa21/corpusjson/P237420.json
P237459,SAA 21 134,Administrative Letter,Chief Eunuch Conquests Bit-Imbiya,Assurbanipal,,Nineveh,26,125,4,56,0,0,,0.07142857142857142,2.232142857142857,0.15384615384615385,0.032,jsons_unzipped/saao/saa21/corpusjson/P237459.json
P237540,SAA 21 058,Administrative Letter,Why Haven't You Done What You Promised?,Assurbanipal,652,Nineveh,54,298,9,53,0,0,,0.16981132075471697,5.622641509433962,0.16666666666666666,0.030201342281879196,jsons_unzipped/saao/saa21/corpusjson/P237540.json
P237555,SAA 21 092,Administrative Letter,Arrest These Men!,Assurbanipal,,Nineveh,18,47,17,7,0,0,,2.4285714285714284,6.714285714285714,0.9444444444444444,0.3617021276595745,jsons_unzipped/saao/saa21/corpusjson/P237555.json
P237567,SAA 21 093,Administrative Letter,King's Word to the People of Kar-Nergal and Bit-Dakkuri,Assurbanipal,,Nineveh,23,160,0,138,0,0,,0.0,1.1594202898550725,0.0,0.0,jsons_unzipped/saao/saa21/corpusjson/P237567.json
P237573,SAA 21 127,Administrative Letter,(no title),Assurbanipal,,Nineveh,8,53,1,37,0,0,,0.02702702702702703,1.4324324324324325,0.125,0.018867924528301886,jsons_unzipped/saao/saa21/corpusjson/P237573.json
P237577,SAA 21 151,Administrative Letter,The Archers Sent by the King Have not Arrived,Assurbanipal,,Nineveh,17,128,1,101,0,0,,0.009900990099009901,1.2673267326732673,0.058823529411764705,0.0078125,jsons_unzipped/saao/saa21/corpusjson/P237577.json
P237638,SAA 21 007,Administrative Letter,God has Commanded the Destruction of the Land of Akkad,Assurbanipal,647-646,Nineveh,21,85,0,16,0,0,,0.0,5.3125,0.0,0.0,jsons_unzipped/saao/saa21/corpusjson/P237638.json
P237647,SAA 21 098,Administrative Letter,I Look Forward to Their Defeat,Assurbanipal,,Nineveh,15,184,0,161,0,0,,0.0,1.1428571428571428,0.0,0.0,jsons_unzipped/saao/saa21/corpusjson/P237647.json
P237659,SAA 21 061,Administrative Letter,Thanking Ummanšibar (648-iv-25),Assurbanipal,648*-IV-25,Nineveh,19,63,3,6,1,1,"[""r 4'"", -1]",0.5,10.5,0.15789473684210525,0.047619047619047616,jsons_unzipped/saao/saa21/corpusjson/P237659.json
P237683,SAA 21 081,Administrative Letter,I’ll Prepare a Nice Gift for You,Assurbanipal,,Nineveh,23,90,1,33,0,0,,0.030303030303030304,2.727272727272727,0.043478260869565216,0.011111111111111112,jsons_unzipped/saao/saa21/corpusjson/P237683.json
P237688,SAA 21 056,Administrative Letter,Teumman Defeated at Bit-Imbî,Assurbanipal,probably 647-III,Nineveh,28,88,3,20,0,0,,0.15,4.4,0.10714285714285714,0.03409090909090909,jsons_unzipped/saao/saa21/corpusjson/P237688.json
P237690,SAA 21 100,Administrative Letter,Advising the Kings of Assyria and Elam,Assurbanipal,,Nineveh,32,192,0,160,0,0,,0.0,1.2,0.0,0.0,jsons_unzipped/saao/saa21/corpusjson/P237690.json
P237691,SAA 21 055,Administrative Letter,Elam's Ungratefulness,Assurbanipal,647,Nineveh,42,143,2,31,0,0,,0.06451612903225806,4.612903225806452,0.047619047619047616,0.013986013986013986,jsons_unzipped/saao/saa21/corpusjson/P237691.json
P237699,SAA 21 099,Administrative Letter,Fragment Referring to the Nabayateans,Assurbanipal,,Nineveh,17,106,0,101,0,0,,0.0,1.0495049504950495,0.0,0.0,jsons_unzipped/saao/saa21/corpusjson/P237699.json
P237715,SAA 21 147,Administrative Letter,Blessings,Assurbanipal,,Nineveh,19,157,0,113,0,0,,0.0,1.3893805309734513,0.0,0.0,jsons_unzipped/saao/saa21/corpusjson/P237715.json
P237728,SAA 21 126,Administrative Letter,A fragment Referring to Victory [Over] Šamaš-šumu-ukin,Assurbanipal,,Nineveh,9,98,0,82,0,0,,0.0,1.1951219512195121,0.0,0.0,jsons_unzipped/saao/saa21/corpusjson/P237728.json
P237746,SAA 21 148,Administrative Letter,Sending Visitors Back to the King; Aramean Raid on Elam,Assurbanipal,,Nineveh,20,119,0,83,0,0,,0.0,1.4337349397590362,0.0,0.0,jsons_unzipped/saao/saa21/corpusjson/P237746.json
P237759,SAA 21 028,Administrative Letter,I'm Sending to You my Treaty Tablet,Assurbanipal,650-III or later,Nineveh,54,238,4,54,1,0,[-1],0.07407407407407407,4.407407407407407,0.07407407407407407,0.01680672268907563,jsons_unzipped/saao/saa21/corpusjson/P237759.json
P237779,SAA 21 017,Administrative Letter,Elders of Nippur Visiting the King,Assurbanipal,,Nineveh,33,102,4,16,0,0,,0.25,6.375,0.12121212121212122,0.0392156862745098,jsons_unzipped/saao/saa21/corpusjson/P237779.json
P237780,SAA 21 044,Administrative Letter,Thanking for Information,Assurbanipal,650-648,Nineveh,18,38,1,0,0,0,,0.0,0.0,0.05555555555555555,0.02631578947368421,jsons_unzipped/saao/saa21/corpusjson/P237780.json
P237902,SAA 21 037,Administrative Letter,Assurations of Support,Assurbanipal,650,Nineveh,44,133,2,3,0,0,,0.6666666666666666,44.333333333333336,0.045454545454545456,0.015037593984962405,jsons_unzipped/saao/saa21/corpusjson/P237902.json
P237904,SAA 21 045,Administrative Letter,Why Did You Invade the Gurasimmu without my Permission?,Assurbanipal,650-648,Nineveh,32,91,2,1,0,0,,2.0,91.0,0.0625,0.02197802197802198,jsons_unzipped/saao/saa21/corpusjson/P237904.json
P237941,SAA 21 154,Administrative Letter,Extispicy About the Camp of the King of Assyria,Assurbanipal,,Nineveh,25,44,2,4,0,0,,0.5,11.0,0.08,0.045454545454545456,jsons_unzipped/saao/saa21/corpusjson/P237941.json
P237945,SAA 21 018,Administrative Letter,His Weight of Gold to Whoever Catches Šamaš-šumu-ukin,Assurbanipal,650-648,Nineveh,42,168,3,2,0,0,,1.5,84.0,0.07142857142857142,0.017857142857142856,jsons_unzipped/saao/saa21/corpusjson/P237945.json
P237954,SAA 21 160,Administrative Letter,Report on Elam and the City Garrison,Assurbanipal,,Nineveh,34,102,2,49,0,0,,0.04081632653061224,2.0816326530612246,0.058823529411764705,0.0196078431372549,jsons_unzipped/saao/saa21/corpusjson/P237954.json
